Stn_Code,Sampling_Date,State,City/Town/Village/Area,Type_of_Location,SO2,NO2,RSPM/PM10,Month
488,09-01-2015,Karnataka,Mangalore,2,10,10,42,1
488,13-01-2015,Karnataka,Mangalore,2,10,9,46,1
488,16-01-2015,Karnataka,Mangalore,2,6,7,33,1
488,20-01-2015,Karnataka,Mangalore,2,8,10,45,1
488,23-01-2015,Karnataka,Mangalore,2,8,7,40,1
488,28-01-2015,Karnataka,Mangalore,2,8,5,40,1
488,30-01-2015,Karnataka,Mangalore,2,6,5,27,1
488,03-02-2015,Karnataka,Mangalore,2,10,9,47,2
488,06-02-2015,Karnataka,Mangalore,2,8,6,41,2
488,10-02-2015,Karnataka,Mangalore,2,11,10,49,2
488,13-02-2015,Karnataka,Mangalore,2,11,5,46,2
488,18-02-2015,Karnataka,Mangalore,2,8,5,40,2
488,20-02-2015,Karnataka,Mangalore,2,8,7,35,2
488,24-02-2015,Karnataka,Mangalore,2,7,7,39,2
488,27-02-2015,Karnataka,Mangalore,2,13,11,51,2
488,04-03-2015,Karnataka,Mangalore,2,10,11,52,3
488,06-03-2015,Karnataka,Mangalore,2,9,10,43,3
488,10-03-2015,Karnataka,Mangalore,2,8,5,41,3
488,13-03-2015,Karnataka,Mangalore,2,7,7,38,3
488,17-03-2015,Karnataka,Mangalore,2,9,8,50,3
488,20-03-2015,Karnataka,Mangalore,2,8,6,53,3
488,24-03-2015,Karnataka,Mangalore,2,5,6,40,3
488,27-03-2015,Karnataka,Mangalore,2,7,5,38,3
488,31-03-2015,Karnataka,Mangalore,2,7,9,46,3
488,07-04-2015,Karnataka,Mangalore,2,7,8,29,4
488,10-04-2015,Karnataka,Mangalore,2,9,7,36,4
488,15-04-2015,Karnataka,Mangalore,2,10,7,35,4
488,17-04-2015,Karnataka,Mangalore,2,8,9,32,4
488,22-04-2015,Karnataka,Mangalore,2,6,7,29,4
488,24-04-2015,Karnataka,Mangalore,2,8,8,35,4
488,28-04-2015,Karnataka,Mangalore,2,9,10,41,4
488,05-05-2015,Karnataka,Mangalore,2,8,7,32,5
488,08-05-2015,Karnataka,Mangalore,2,10,9,40,5
488,13-05-2015,Karnataka,Mangalore,2,5,5,31,5
488,15-05-2015,Karnataka,Mangalore,2,7,6,33,5
488,19-05-2015,Karnataka,Mangalore,2,5,6,25,5
488,22-05-2015,Karnataka,Mangalore,2,5,5,22,5
488,26-05-2015,Karnataka,Mangalore,2,7,7,32,5
488,29-05-2015,Karnataka,Mangalore,2,7,6,28,5
488,02-06-2015,Karnataka,Mangalore,2,7,10,39,6
488,05-06-2015,Karnataka,Mangalore,2,8,9,41,6
488,09-06-2015,Karnataka,Mangalore,2,7,7,31,6
488,12-06-2015,Karnataka,Mangalore,2,5,5,30,6
488,16-06-2015,Karnataka,Mangalore,2,6,5,33,6
488,19-06-2015,Karnataka,Mangalore,2,4,5,23,6
488,23-06-2015,Karnataka,Mangalore,2,5,5,25,6
488,26-06-2015,Karnataka,Mangalore,2,3,5,30,6
488,01-07-2015,Karnataka,Mangalore,2,6,6,28,7
488,03-07-2015,Karnataka,Mangalore,2,6,6,32,7
488,07-07-2015,Karnataka,Mangalore,2,5,5,30,7
488,10-07-2015,Karnataka,Mangalore,2,7,5,32,7
488,14-07-2015,Karnataka,Mangalore,2,7,7,36,7
488,17-07-2015,Karnataka,Mangalore,2,5,6,36,7
488,21-07-2015,Karnataka,Mangalore,2,7,6,33,7
488,24-07-2015,Karnataka,Mangalore,2,6,6,30,7
488,28-07-2015,Karnataka,Mangalore,2,5,6,34,7
488,01-08-2015,Karnataka,Mangalore,2,6,5,31,8
488,04-08-2015,Karnataka,Mangalore,2,4,5,20,8
488,07-08-2015,Karnataka,Mangalore,2,8,6,31,8
488,11-08-2015,Karnataka,Mangalore,2,8,6,32,8
488,14-08-2015,Karnataka,Mangalore,2,6,6,29,8
488,18-08-2015,Karnataka,Mangalore,2,4,5,19,8
488,21-08-2015,Karnataka,Mangalore,2,9,7,32,8
488,25-08-2015,Karnataka,Mangalore,2,7,6,24,8
488,28-08-2015,Karnataka,Mangalore,2,5,5,22,8
488,01-09-2015,Karnataka,Mangalore,2,7,5,34,9
488,04-09-2015,Karnataka,Mangalore,2,8,6,35,9
488,08-09-2015,Karnataka,Mangalore,2,7,6,34,9
488,11-09-2015,Karnataka,Mangalore,2,8,9,40,9
488,15-09-2015,Karnataka,Mangalore,2,4,5,22,9
488,18-09-2015,Karnataka,Mangalore,2,6,7,30,9
488,22-09-2015,Karnataka,Mangalore,2,5,5,22,9
488,25-09-2015,Karnataka,Mangalore,2,7,5,33,9
488,29-09-2015,Karnataka,Mangalore,2,9,7,40,9
488,06-10-2015,Karnataka,Mangalore,2,3,5,13,10
488,09-10-2015,Karnataka,Mangalore,2,8,7,34,10
488,13-10-2015,Karnataka,Mangalore,2,9,8,39,10
488,16-10-2015,Karnataka,Mangalore,2,8,5,33,10
488,20-10-2015,Karnataka,Mangalore,2,9,8,40,10
488,28-10-2015,Karnataka,Mangalore,2,11,10,49,10
488,30-10-2015,Karnataka,Mangalore,2,8,5,33,10
488,03-11-2015,Karnataka,Mangalore,2,8,8,43,11
488,06-11-2015,Karnataka,Mangalore,2,9,8,41,11
488,09-11-2015,Karnataka,Mangalore,2,9,9,48,11
488,17-11-2015,Karnataka,Mangalore,2,4,5,27,11
488,20-11-2015,Karnataka,Mangalore,2,8,10,39,11
488,24-11-2015,Karnataka,Mangalore,2,8,10,41,11
488,01-12-2015,Karnataka,Mangalore,2,12,10,49,12
488,08-12-2015,Karnataka,Mangalore,2,7,6,39,12
488,11-12-2015,Karnataka,Mangalore,2,11,8,43,12
488,16-12-2015,Karnataka,Mangalore,2,9,6,33,12
488,18-12-2015,Karnataka,Mangalore,2,9,6,37,12
488,22-12-2015,Karnataka,Mangalore,2,9,7,38,12
488,25-12-2015,Karnataka,Mangalore,2,9,10,40,12
488,29-12-2015,Karnataka,Mangalore,2,6,4,29,12
598,03-01-2015,Karnataka,Bangalore,Sensitive Area,9,27,46,1
598,07-01-2015,Karnataka,Bangalore,Sensitive Area,11,22,55,1
598,09-01-2015,Karnataka,Bangalore,Sensitive Area,7,20,64,1
598,13-01-2015,Karnataka,Bangalore,Sensitive Area,10,21,58,1
598,18-01-2015,Karnataka,Bangalore,Sensitive Area,9,17,58,1
598,23-01-2015,Karnataka,Bangalore,Sensitive Area,8,14,77,1
598,28-01-2015,Karnataka,Bangalore,Sensitive Area,6,12,40,1
598,30-01-2015,Karnataka,Bangalore,Sensitive Area,8,16,59,1
598,04-02-2015,Karnataka,Bangalore,Sensitive Area,8,20,65,2
598,06-02-2015,Karnataka,Bangalore,Sensitive Area,8,19,100,2
598,09-02-2015,Karnataka,Bangalore,Sensitive Area,10,24,81,2
598,14-02-2015,Karnataka,Bangalore,Sensitive Area,11,30,84,2
598,16-02-2015,Karnataka,Bangalore,Sensitive Area,21,27,99,2
598,19-02-2015,Karnataka,Bangalore,Sensitive Area,17,34,88,2
598,25-02-2015,Karnataka,Bangalore,Sensitive Area,13,24,77,2
598,28-02-2015,Karnataka,Bangalore,Sensitive Area,12,17,102,2
598,04-03-2015,Karnataka,Bangalore,Sensitive Area,9,18,45,3
598,10-03-2015,Karnataka,Bangalore,Sensitive Area,10,22,56,3
598,12-03-2015,Karnataka,Bangalore,Sensitive Area,15,26,65,3
598,17-03-2015,Karnataka,Bangalore,Sensitive Area,14,14,53,3
598,19-03-2015,Karnataka,Bangalore,Sensitive Area,17,27,69,3
598,25-03-2015,Karnataka,Bangalore,Sensitive Area,12,16,53,3
598,26-03-2015,Karnataka,Bangalore,Sensitive Area,11,23,70,3
598,30-03-2015,Karnataka,Bangalore,Sensitive Area,11,17,60,3
672,02-01-2015,Karnataka,Domlur,1,5,10,53,1
672,06-01-2015,Karnataka,Domlur,1,6,11,55,1
672,09-01-2015,Karnataka,Domlur,1,4,10,57,1
672,13-01-2015,Karnataka,Domlur,1,6,12,53,1
672,16-01-2015,Karnataka,Domlur,1,5,10,54,1
672,20-01-2015,Karnataka,Domlur,1,5,11,58,1
672,23-01-2015,Karnataka,Domlur,1,5,11,54,1
672,26-01-2015,Karnataka,Domlur,1,4,11,57,1
672,30-01-2015,Karnataka,Domlur,1,5,10,52,1
672,03-02-2015,Karnataka,Domlur,1,6,12,55,2
672,06-02-2015,Karnataka,Domlur,1,6,13,59,2
672,10-02-2015,Karnataka,Domlur,1,7,14,54,2
672,13-02-2015,Karnataka,Domlur,1,6,12,58,2
672,17-02-2015,Karnataka,Domlur,1,6,13,55,2
672,20-02-2015,Karnataka,Domlur,1,6,13,59,2
672,24-02-2015,Karnataka,Domlur,1,6,13,55,2
672,27-02-2015,Karnataka,Domlur,1,6,13,55,2
672,03-03-2015,Karnataka,Domlur,1,6,12,51,3
672,06-03-2015,Karnataka,Domlur,1,6,12,57,3
672,10-03-2015,Karnataka,Domlur,1,7,13,67,3
672,13-03-2015,Karnataka,Domlur,1,7,13,64,3
672,17-03-2015,Karnataka,Domlur,1,6,12,68,3
672,20-03-2015,Karnataka,Domlur,1,6,12,64,3
672,24-03-2015,Karnataka,Domlur,1,7,13,68,3
672,27-03-2015,Karnataka,Domlur,1,7,12,66,3
672,31-03-2015,Karnataka,Domlur,1,7,13,71,3
673,02-01-2015,Karnataka,Davangere,2,4,5,38,1
673,05-01-2015,Karnataka,Davangere,2,3,5,52,1
673,08-01-2015,Karnataka,Davangere,2,4,6,46,1
673,13-01-2015,Karnataka,Davangere,2,3,5,58,1
673,17-01-2015,Karnataka,Davangere,2,3,6,55,1
673,19-01-2015,Karnataka,Davangere,2,2,5,50,1
673,23-01-2015,Karnataka,Davangere,2,4,7,58,1
673,27-01-2015,Karnataka,Davangere,2,4,5,59,1
673,29-01-2015,Karnataka,Davangere,2,3,5,58,1
673,03-02-2015,Karnataka,Davangere,2,2,5,69,2
673,05-02-2015,Karnataka,Davangere,2,4,6,68,2
673,10-02-2015,Karnataka,Davangere,2,4,5,78,2
673,11-02-2015,Karnataka,Davangere,2,4,7,47,2
673,18-02-2015,Karnataka,Davangere,2,3,5,80,2
673,20-02-2015,Karnataka,Davangere,2,3,6,80,2
673,23-02-2015,Karnataka,Davangere,2,3,5,71,2
673,26-02-2015,Karnataka,Davangere,2,3,5,86,2
673,02-03-2015,Karnataka,Davangere,2,3,6,53,3
673,05-03-2015,Karnataka,Davangere,2,3,5,83,3
673,09-03-2015,Karnataka,Davangere,2,4,6,52,3
673,12-03-2015,Karnataka,Davangere,2,5,7,81,3
673,16-03-2015,Karnataka,Davangere,2,4,6,69,3
673,19-03-2015,Karnataka,Davangere,2,3,6,61,3
673,24-03-2015,Karnataka,Davangere,2,3,5,54,3
673,30-03-2015,Karnataka,Davangere,2,2,5,67,3
673,04-04-2015,Karnataka,Davangere,2,2,5,45,4
673,07-04-2015,Karnataka,Davangere,2,4,5,57,4
673,13-04-2015,Karnataka,Davangere,2,3,5,56,4
673,16-04-2015,Karnataka,Davangere,2,3,5,50,4
673,20-04-2015,Karnataka,Davangere,2,2,5,64,4
673,23-04-2015,Karnataka,Davangere,2,4,5,45,4
673,27-04-2015,Karnataka,Davangere,2,2,5,53,4
673,30-04-2015,Karnataka,Davangere,2,3,5,46,4
673,07-05-2015,Karnataka,Davangere,2,2,5,47,5
673,11-05-2015,Karnataka,Davangere,2,4,5,49,5
673,14-05-2015,Karnataka,Davangere,2,3,6,67,5
673,18-05-2015,Karnataka,Davangere,2,4,6,44,5
673,21-05-2015,Karnataka,Davangere,2,3,5,38,5
673,25-05-2015,Karnataka,Davangere,2,2,5,47,5
673,28-05-2015,Karnataka,Davangere,2,4,5,52,5
673,01-06-2015,Karnataka,Davangere,2,3,5,24,6
673,04-06-2015,Karnataka,Davangere,2,3,6,48,6
673,08-06-2015,Karnataka,Davangere,2,3,5,45,6
673,11-06-2015,Karnataka,Davangere,2,3,5,51,6
673,16-06-2015,Karnataka,Davangere,2,3,5,42,6
673,19-06-2015,Karnataka,Davangere,2,3,9,25,6
673,23-06-2015,Karnataka,Davangere,2,3,6,38,6
673,26-06-2015,Karnataka,Davangere,2,3,5,43,6
673,29-06-2015,Karnataka,Davangere,2,4,7,44,6
673,02-07-2015,Karnataka,Davangere,2,2,5,50,7
673,07-07-2015,Karnataka,Davangere,2,2,5,89,7
673,09-07-2015,Karnataka,Davangere,2,2,5,42,7
673,13-07-2015,Karnataka,Davangere,2,2,5,56,7
673,16-07-2015,Karnataka,Davangere,2,4,5,48,7
673,20-07-2015,Karnataka,Davangere,2,2,5,14,7
673,25-07-2015,Karnataka,Davangere,2,2,5,32,7
673,27-07-2015,Karnataka,Davangere,2,2,5,25,7
673,30-07-2015,Karnataka,Davangere,2,3,5,34,7
673,03-08-2015,Karnataka,Davangere,2,3,8,36,8
673,06-08-2015,Karnataka,Davangere,2,2,5,36,8
673,11-08-2015,Karnataka,Davangere,2,2,5,45,8
673,13-08-2015,Karnataka,Davangere,2,2,5,35,8
673,17-08-2015,Karnataka,Davangere,2,3,5,50,8
673,20-08-2015,Karnataka,Davangere,2,2,5,34,8
673,24-08-2015,Karnataka,Davangere,2,3,6,45,8
673,27-08-2015,Karnataka,Davangere,2,2,5,32,8
673,01-09-2015,Karnataka,Davangere,2,2,5,40,9
673,03-09-2015,Karnataka,Davangere,2,2,5,64,9
673,07-09-2015,Karnataka,Davangere,2,2,5,20,9
673,10-09-2015,Karnataka,Davangere,2,2,5,34,9
673,14-09-2015,Karnataka,Davangere,2,2,5,67,9
673,16-09-2015,Karnataka,Davangere,2,2,5,38,9
673,21-09-2015,Karnataka,Davangere,2,2,5,46,9
673,26-09-2015,Karnataka,Davangere,2,2,5,60,9
673,29-09-2015,Karnataka,Davangere,2,2,5,69,9
673,01-10-2015,Karnataka,Davangere,2,2,5,95,10
673,05-10-2015,Karnataka,Davangere,2,3,6,35,10
673,08-10-2015,Karnataka,Davangere,2,6,10,90,10
673,13-10-2015,Karnataka,Davangere,2,3,5,88,10
673,15-10-2015,Karnataka,Davangere,2,4,8,109,10
673,19-10-2015,Karnataka,Davangere,2,4,7,59,10
673,21-10-2015,Karnataka,Davangere,2,3,6,66,10
673,26-10-2015,Karnataka,Davangere,2,5,9,112,10
673,29-10-2015,Karnataka,Davangere,2,3,6,83,10
673,02-11-2015,Karnataka,Davangere,2,4,5,59,11
673,06-11-2015,Karnataka,Davangere,2,3,5,85,11
673,10-11-2015,Karnataka,Davangere,2,4,7,76,11
673,11-11-2015,Karnataka,Davangere,2,2,5,50,11
673,12-11-2015,Karnataka,Davangere,2,2,5,62,11
673,16-11-2015,Karnataka,Davangere,2,3,5,47,11
673,19-11-2015,Karnataka,Davangere,2,3,6,16,11
673,23-11-2015,Karnataka,Davangere,2,4,6,18,11
673,26-11-2015,Karnataka,Davangere,2,3,6,66,11
673,30-11-2015,Karnataka,Davangere,2,3,5,19,11
673,03-12-2015,Karnataka,Davangere,2,2,5,43,12
673,07-12-2015,Karnataka,Davangere,2,3,5,51,12
673,10-12-2015,Karnataka,Davangere,2,2,5,43,12
673,14-12-2015,Karnataka,Davangere,2,2,5,76,12
673,17-12-2015,Karnataka,Davangere,2,2,5,61,12
673,21-12-2015,Karnataka,Davangere,2,2,5,62,12
673,23-12-2015,Karnataka,Davangere,2,2,5,58,12
673,28-12-2015,Karnataka,Davangere,2,2,5,49,12
674,02-01-2015,Karnataka,Davangere,1,6,9,302,1
674,06-01-2015,Karnataka,Davangere,1,6,11,274,1
674,09-01-2015,Karnataka,Davangere,1,6,11,253,1
674,13-01-2015,Karnataka,Davangere,1,4,7,227,1
674,16-01-2015,Karnataka,Davangere,1,7,12,236,1
674,20-01-2015,Karnataka,Davangere,1,6,10,246,1
674,23-01-2015,Karnataka,Davangere,1,4,8,289,1
674,28-01-2015,Karnataka,Davangere,1,6,9,287,1
674,30-01-2015,Karnataka,Davangere,1,7,13,299,1
674,03-02-2015,Karnataka,Davangere,1,8,12,271,2
674,06-02-2015,Karnataka,Davangere,1,7,11,202,2
674,10-02-2015,Karnataka,Davangere,1,6,10,291,2
674,13-02-2015,Karnataka,Davangere,1,7,11,273,2
674,18-02-2015,Karnataka,Davangere,1,8,11,313,2
674,20-02-2015,Karnataka,Davangere,1,7,11,255,2
674,24-02-2015,Karnataka,Davangere,1,6,10,324,2
674,27-02-2015,Karnataka,Davangere,1,7,11,277,2
674,03-03-2015,Karnataka,Davangere,1,5,9,170,3
674,06-03-2015,Karnataka,Davangere,1,6,10,266,3
674,10-03-2015,Karnataka,Davangere,1,7,11,138,3
674,13-03-2015,Karnataka,Davangere,1,7,10,203,3
674,17-03-2015,Karnataka,Davangere,1,5,10,222,3
674,20-03-2015,Karnataka,Davangere,1,6,10,278,3
674,24-03-2015,Karnataka,Davangere,1,6,10,315,3
674,27-03-2015,Karnataka,Davangere,1,5,9,241,3
674,30-03-2015,Karnataka,Davangere,1,6,9,276,3
674,04-04-2015,Karnataka,Davangere,1,6,9,182,4
674,07-04-2015,Karnataka,Davangere,1,5,9,414,4
674,11-04-2015,Karnataka,Davangere,1,5,9,223,4
674,15-04-2015,Karnataka,Davangere,1,6,11,395,4
674,17-04-2015,Karnataka,Davangere,1,5,10,301,4
674,22-04-2015,Karnataka,Davangere,1,6,10,288,4
674,24-04-2015,Karnataka,Davangere,1,5,9,130,4
674,28-04-2015,Karnataka,Davangere,1,6,10,155,4
674,02-05-2015,Karnataka,Davangere,1,10,15,205,5
674,05-05-2015,Karnataka,Davangere,1,7,13,85,5
674,08-05-2015,Karnataka,Davangere,1,6,11,135,5
674,12-05-2015,Karnataka,Davangere,1,12,17,149,5
674,16-05-2015,Karnataka,Davangere,1,8,13,142,5
674,19-05-2015,Karnataka,Davangere,1,10,15,162,5
674,22-05-2015,Karnataka,Davangere,1,9,16,174,5
674,26-05-2015,Karnataka,Davangere,1,6,11,178,5
674,29-05-2015,Karnataka,Davangere,1,9,15,145,5
674,03-06-2015,Karnataka,Davangere,1,4,9,161,6
674,05-06-2015,Karnataka,Davangere,1,6,11,86,6
674,10-06-2015,Karnataka,Davangere,1,6,15,170,6
674,16-06-2015,Karnataka,Davangere,1,4,10,84,6
674,19-06-2015,Karnataka,Davangere,1,5,10,77,6
674,23-06-2015,Karnataka,Davangere,1,4,9,65,6
674,26-06-2015,Karnataka,Davangere,1,5,10,111,6
674,30-06-2015,Karnataka,Davangere,1,4,9,107,6
674,03-07-2015,Karnataka,Davangere,1,4,9,135,7
674,07-07-2015,Karnataka,Davangere,1,4,9,141,7
674,10-07-2015,Karnataka,Davangere,1,5,9,99,7
674,14-07-2015,Karnataka,Davangere,1,4,8,152,7
674,17-07-2015,Karnataka,Davangere,1,5,10,209,7
674,21-07-2015,Karnataka,Davangere,1,5,10,230,7
674,24-07-2015,Karnataka,Davangere,1,7,12,151,7
674,28-07-2015,Karnataka,Davangere,1,5,9,139,7
674,31-07-2015,Karnataka,Davangere,1,6,12,171,7
674,04-08-2015,Karnataka,Davangere,1,5,11,223,8
674,07-08-2015,Karnataka,Davangere,1,6,11,190,8
674,11-08-2015,Karnataka,Davangere,1,4,9,216,8
674,14-08-2015,Karnataka,Davangere,1,5,10,82,8
674,18-08-2015,Karnataka,Davangere,1,5,11,100,8
674,21-08-2015,Karnataka,Davangere,1,6,11,221,8
674,25-08-2015,Karnataka,Davangere,1,5,10,135,8
674,28-08-2015,Karnataka,Davangere,1,6,10,183,8
674,01-09-2015,Karnataka,Davangere,1,4,9,129,9
674,04-09-2015,Karnataka,Davangere,1,9,14,209,9
674,08-09-2015,Karnataka,Davangere,1,7,14,224,9
674,11-09-2015,Karnataka,Davangere,1,9,13,219,9
674,16-09-2015,Karnataka,Davangere,1,8,11,180,9
674,18-09-2015,Karnataka,Davangere,1,8,17,256,9
674,22-09-2015,Karnataka,Davangere,1,7,14,214,9
674,26-09-2015,Karnataka,Davangere,1,13,15,240,9
674,29-09-2015,Karnataka,Davangere,1,7,13,376,9
674,03-10-2015,Karnataka,Davangere,1,6,11,347,10
674,06-10-2015,Karnataka,Davangere,1,8,17,196,10
674,09-10-2015,Karnataka,Davangere,1,5,9,362,10
674,13-10-2015,Karnataka,Davangere,1,6,11,263,10
674,16-10-2015,Karnataka,Davangere,1,7,14,252,10
674,20-10-2015,Karnataka,Davangere,1,5,11,241,10
674,23-10-2015,Karnataka,Davangere,1,6,11,290,10
674,26-10-2015,Karnataka,Davangere,1,5,10,319,10
674,30-10-2015,Karnataka,Davangere,1,4,9,184,10
674,03-11-2015,Karnataka,Davangere,1,5,12,190,11
674,06-11-2015,Karnataka,Davangere,1,6,11,233,11
674,10-11-2015,Karnataka,Davangere,1,6,10,316,11
674,11-11-2015,Karnataka,Davangere,1,5,9,231,11
674,12-11-2015,Karnataka,Davangere,1,7,11,282,11
674,17-11-2015,Karnataka,Davangere,1,6,10,239,11
674,20-11-2015,Karnataka,Davangere,1,5,9,277,11
674,24-11-2015,Karnataka,Davangere,1,5,9,248,11
674,28-11-2015,Karnataka,Davangere,1,4,10,303,11
674,01-12-2015,Karnataka,Davangere,1,5,10,269,12
674,04-12-2015,Karnataka,Davangere,1,5,10,382,12
674,08-12-2015,Karnataka,Davangere,1,4,9,402,12
674,11-12-2015,Karnataka,Davangere,1,6,10,332,12
674,15-12-2015,Karnataka,Davangere,1,4,10,293,12
674,18-12-2015,Karnataka,Davangere,1,5,9,211,12
674,22-12-2015,Karnataka,Davangere,1,5,10,262,12
674,26-12-2015,Karnataka,Davangere,1,7,11,301,12
674,29-12-2015,Karnataka,Davangere,1,6,10,306,12
675,02-01-2015,Karnataka,Ranebennur,2,4,6,31,1
675,05-01-2015,Karnataka,Ranebennur,2,3,6,55,1
675,10-01-2015,Karnataka,Ranebennur,2,4,6,41,1
675,13-01-2015,Karnataka,Ranebennur,2,4,5,37,1
675,16-01-2015,Karnataka,Ranebennur,2,3,6,86,1
675,20-01-2015,Karnataka,Ranebennur,2,2,5,32,1
675,23-01-2015,Karnataka,Ranebennur,2,3,7,78,1
675,28-01-2015,Karnataka,Ranebennur,2,4,5,36,1
675,31-01-2015,Karnataka,Ranebennur,2,4,5,38,1
675,03-02-2015,Karnataka,Ranebennur,2,3,5,57,2
675,06-02-2015,Karnataka,Ranebennur,2,4,6,53,2
675,10-02-2015,Karnataka,Ranebennur,2,4,7,53,2
675,13-02-2015,Karnataka,Ranebennur,2,3,8,55,2
675,18-02-2015,Karnataka,Ranebennur,2,2,5,56,2
675,20-02-2015,Karnataka,Ranebennur,2,2,6,83,2
675,27-02-2015,Karnataka,Ranebennur,2,4,8,67,2
675,03-03-2015,Karnataka,Ranebennur,2,5,8,57,3
675,07-03-2015,Karnataka,Ranebennur,2,6,10,44,3
675,10-03-2015,Karnataka,Ranebennur,2,5,7,60,3
675,13-03-2015,Karnataka,Ranebennur,2,3,7,56,3
675,16-03-2015,Karnataka,Ranebennur,2,4,9,60,3
675,18-03-2015,Karnataka,Ranebennur,2,5,8,80,3
675,20-03-2015,Karnataka,Ranebennur,2,4,7,56,3
675,23-03-2015,Karnataka,Ranebennur,2,3,6,56,3
675,25-03-2015,Karnataka,Ranebennur,2,3,6,42,3
675,27-03-2015,Karnataka,Ranebennur,2,4,5,50,3
675,04-04-2015,Karnataka,Ranebennur,2,3,6,37,4
675,07-04-2015,Karnataka,Ranebennur,2,4,5,33,4
675,10-04-2015,Karnataka,Ranebennur,2,4,5,47,4
675,15-04-2015,Karnataka,Ranebennur,2,5,6,46,4
675,17-04-2015,Karnataka,Ranebennur,2,4,6,39,4
675,22-04-2015,Karnataka,Ranebennur,2,5,9,49,4
675,24-04-2015,Karnataka,Ranebennur,2,5,9,37,4
675,28-04-2015,Karnataka,Ranebennur,2,3,5,51,4
675,02-05-2015,Karnataka,Ranebennur,2,3,6,34,5
675,05-05-2015,Karnataka,Ranebennur,2,4,7,35,5
675,07-05-2015,Karnataka,Ranebennur,2,4,5,39,5
675,12-05-2015,Karnataka,Ranebennur,2,4,7,21,5
675,16-05-2015,Karnataka,Ranebennur,2,5,6,34,5
675,19-05-2015,Karnataka,Ranebennur,2,5,8,49,5
675,22-05-2015,Karnataka,Ranebennur,2,5,9,52,5
675,25-05-2015,Karnataka,Ranebennur,2,4,6,56,5
675,02-06-2015,Karnataka,Ranebennur,2,3,5,43,6
675,05-06-2015,Karnataka,Ranebennur,2,3,7,30,6
675,09-06-2015,Karnataka,Ranebennur,2,3,5,14,6
675,12-06-2015,Karnataka,Ranebennur,2,2,5,25,6
675,16-06-2015,Karnataka,Ranebennur,2,3,5,38,6
675,19-06-2015,Karnataka,Ranebennur,2,2,5,43,6
675,23-06-2015,Karnataka,Ranebennur,2,5,25,86,6
675,26-06-2015,Karnataka,Ranebennur,2,2,5,77,6
675,30-06-2015,Karnataka,Ranebennur,2,4,9,46,6
675,03-07-2015,Karnataka,Ranebennur,2,2,5,39,7
675,07-07-2015,Karnataka,Ranebennur,2,4,9,37,7
675,10-07-2015,Karnataka,Ranebennur,2,4,9,38,7
675,14-07-2015,Karnataka,Ranebennur,2,5,9,51,7
675,17-07-2015,Karnataka,Ranebennur,2,4,9,68,7
675,21-07-2015,Karnataka,Ranebennur,2,4,9,33,7
675,24-07-2015,Karnataka,Ranebennur,2,4,9,44,7
675,28-07-2015,Karnataka,Ranebennur,2,4,9,35,7
675,31-07-2015,Karnataka,Ranebennur,2,4,9,47,7
675,04-08-2015,Karnataka,Ranebennur,2,4,8,54,8
675,07-08-2015,Karnataka,Ranebennur,2,4,9,56,8
675,11-08-2015,Karnataka,Ranebennur,2,3,7,48,8
675,14-08-2015,Karnataka,Ranebennur,2,3,7,60,8
675,18-08-2015,Karnataka,Ranebennur,2,6,12,51,8
675,21-08-2015,Karnataka,Ranebennur,2,5,11,52,8
675,25-08-2015,Karnataka,Ranebennur,2,5,9,40,8
675,28-08-2015,Karnataka,Ranebennur,2,3,7,46,8
675,01-09-2015,Karnataka,Ranebennur,2,5,10,44,9
675,04-09-2015,Karnataka,Ranebennur,2,4,9,52,9
675,08-09-2015,Karnataka,Ranebennur,2,6,9,22,9
675,11-09-2015,Karnataka,Ranebennur,2,5,10,69,9
675,15-09-2015,Karnataka,Ranebennur,2,5,9,38,9
675,19-09-2015,Karnataka,Ranebennur,2,5,9,45,9
675,22-09-2015,Karnataka,Ranebennur,2,5,9,55,9
675,26-09-2015,Karnataka,Ranebennur,2,5,9,60,9
675,29-09-2015,Karnataka,Ranebennur,2,5,9,78,9
675,03-10-2015,Karnataka,Ranebennur,2,2,5,45,10
675,06-10-2015,Karnataka,Ranebennur,2,2,5,49,10
675,09-10-2015,Karnataka,Ranebennur,2,3,6,60,10
675,13-10-2015,Karnataka,Ranebennur,2,3,8,32,10
675,16-10-2015,Karnataka,Ranebennur,2,4,8,50,10
675,20-10-2015,Karnataka,Ranebennur,2,3,6,48,10
675,24-10-2015,Karnataka,Ranebennur,2,4,8,77,10
675,27-10-2015,Karnataka,Ranebennur,2,3,7,31,10
675,30-10-2015,Karnataka,Ranebennur,2,2,5,10,10
675,03-11-2015,Karnataka,Ranebennur,2,3,6,26,11
675,06-11-2015,Karnataka,Ranebennur,2,2,5,25,11
675,10-11-2015,Karnataka,Ranebennur,2,5,9,44,11
675,11-11-2015,Karnataka,Ranebennur,2,3,6,32,11
675,12-11-2015,Karnataka,Ranebennur,2,3,6,37,11
675,17-11-2015,Karnataka,Ranebennur,2,3,5,38,11
675,20-11-2015,Karnataka,Ranebennur,2,3,5,69,11
675,24-11-2015,Karnataka,Ranebennur,2,2,5,25,11
675,27-11-2015,Karnataka,Ranebennur,2,3,6,72,11
675,30-11-2015,Karnataka,Ranebennur,2,2,5,67,11
675,05-12-2015,Karnataka,Ranebennur,2,2,5,29,12
675,08-12-2015,Karnataka,Ranebennur,2,2,5,23,12
